purchaseId,itemId,userId,date,amount
3377,83,149,2007-06-30 20:03:08,-632.15
1964,138,752,2008-06-23 15:48:18,10069.41
2901,36,675,2007-07-28 3:19:22,132.08
4205,128,907,2007-06-18 3:26:21,-664.97
1239,200,337,2007-12-02 23:43:44,-626.71
1928,113,589,2008-04-22 18:50:55,91.57
3858,193,720,2007-10-16 17:55:06,-641.6
4297,78,384,2007-06-14 1:02:50,1081.28
293,67,474,2007-08-26 5:39:47,130.8
2099,14,833,2007-07-16 7:59:42,100.09
4127,88,803,2007-11-09 6:36:14,2051.86
1528,150,340,2008-05-05 22:47:48,59.01
3219,183,474,2007-06-23 3:53:15,1028.41
1937,93,861,2007-08-21 14:53:04,159.12
4755,198,499,2008-04-25 3:59:32,85.14
1633,124,472,2007-11-30 0:59:12,81.17
3384,63,693,2008-02-19 7:50:49,77.38
864,185,502,2008-05-18 21:49:20,56.26
2638,77,497,2008-04-28 17:09:38,2033.48
2606,133,797,2008-03-18 18:40:46,156.89
1868,59,765,2007-12-20 22:49:41,60.45
3177,196,394,2008-06-25 20:00:39,158.52
1024,127,350,2007-06-03 17:20:48,101.59
3952,18,834,2008-04-17 21:45:21,2074.01
4429,145,253,2008-05-24 13:53:33,2016.34
1189,108,595,2007-12-08 23:58:17,68.11
1681,196,635,2007-10-04 11:09:45,125.47
3795,23,111,2008-03-23 12:57:07,159.33
3565,47,170,2007-08-20 6:26:06,69.21
2548,48,183,2007-10-25 8:36:46,170.14
4136,170,746,2007-11-09 7:02:45,137.29
2093,142,901,2008-03-21 13:26:11,79.31
433,108,281,2008-05-21 3:04:08,-623.91
2917,77,885,2007-05-15 1:29:42,1069.83
937,199,964,2007-06-17 9:43:33,148.72
342,137,213,2007-08-20 6:26:06,10051.34
85,47,374,2007-12-19 16:47:44,180.6
518,110,108,2007-12-15 9:16:23,-629.93
2777,153,313,2008-06-03 15:12:10,1056.68
2954,126,490,2008-05-30 6:04:58,1053.92
894,179,503,2008-01-27 21:17:35,2064.1
4588,52,422,2007-05-05 0:14:17,1040.32
3693,183,864,2008-06-26 5:43:30,-642.24
2995,77,454,2007-12-21 1:36:29,129.43
526,47,314,2008-04-10 5:41:12,47.51
441,69,561,2007-08-01 3:20:11,-621.87
4261,48,190,2008-06-02 7:16:14,62.12
28,109,290,2007-05-22 19:16:03,59.42
1079,61,857,2007-07-30 9:29:11,10065.18
4667,90,665,2007-08-10 8:56:22,50.79
4872,133,911,2007-12-09 0:46:16,10058.7
668,86,233,2008-04-09 21:51:10,2072.69
274,104,727,2007-05-28 12:18:34,58.58
4980,6,342,2007-08-21 22:39:43,125.64
1721,113,228,2008-05-19 15:55:37,10059.84
2806,43,319,2007-07-19 0:24:14,10059.83
3675,130,169,2007-05-20 11:20:10,2065.06
354,115,869,2007-06-04 17:04:04,1079.51
92,70,170,2007-07-02 5:34:35,1056.11
2609,70,182,2007-06-01 13:18:05,-622.01
4993,172,790,2007-05-19 6:27:51,2063.26
3404,46,728,2008-01-31 18:50:38,83.68
2899,122,537,2007-11-29 17:45:11,2054.74
4132,93,105,2007-06-12 18:52:38,105.66
2427,51,800,2008-01-26 20:42:30,151.11
3378,165,160,2008-04-13 5:26:58,10018.4
2199,94,330,2007-05-18 14:32:29,161.34
4771,141,318,2007-12-25 21:09:37,117.73
3880,51,846,2008-05-15 13:26:20,149.95
4788,108,717,2007-11-24 20:44:12,152.4
2582,4,215,2007-06-02 6:58:10,1039.05
848,22,346,2007-11-09 3:10:57,1045.04
2625,158,247,2008-03-22 1:15:53,10045.03
3412,135,866,2007-06-26 0:14:54,-655.44
2925,56,124,2008-01-23 5:06:44,125.7
1367,27,295,2007-11-09 1:25:54,1119.38
2662,27,507,2008-01-02 7:52:34,64.29
3372,157,828,2007-12-29 20:14:30,2092.99
1971,46,811,2008-04-20 4:10:51,1073.07
4292,95,519,2007-10-23 10:59:50,-669.76
4562,157,884,2007-10-14 1:49:00,130.34
1014,68,591,2008-06-28 12:33:38,160.96
3615,50,890,2007-07-06 20:47:24,1057.7
3789,84,324,2007-11-29 0:20:44,1085.96
3099,200,484,2008-01-27 21:17:35,1021.68
3610,57,732,2008-02-28 23:18:30,1061.69
4555,78,797,2008-04-02 11:57:05,10059.43
3510,124,397,2008-01-25 14:18:30,1109.16
2311,184,296,2008-06-01 18:28:27,2086.95
3221,97,995,2007-08-02 15:47:08,139.1
192,155,946,2008-01-05 21:06:15,139.63
366,166,465,2008-03-01 4:50:15,76.31
1948,144,630,2008-04-29 13:46:11,-622.84
3670,145,932,2007-05-10 23:13:42,2049.8
4275,105,900,2007-10-21 20:05:21,138.32
233,66,639,2007-05-18 6:47:54,150.58
1445,96,853,2007-06-22 12:37:14,83.82
1213,8,518,2007-06-05 11:09:49,152.16
3786,132,820,2007-11-21 0:25:22,100.85
1657,192,370,2007-12-17 8:22:06,2083.76
3651,10,813,2008-04-28 0:19:09,1038.83
2412,126,563,2008-02-28 23:18:30,-631.52
3035,94,983,2008-01-10 14:02:34,141.94
980,95,610,2008-02-20 16:40:00,1062.85
567,119,364,2007-05-06 18:06:16,2060.59
672,11,436,2007-12-05 19:39:40,10053.09
4700,198,787,2008-03-21 13:26:11,-661.59
2243,144,424,2007-08-29 20:44:34,-686.37
2233,8,307,2007-12-16 22:59:30,133.32
1111,100,606,2007-11-29 0:20:44,-680.95
860,84,351,2007-07-03 9:23:24,1113.09
2843,73,835,2007-06-05 11:09:49,2080.15
2751,25,909,2007-06-09 0:54:24,1067.06
1743,1,905,2007-08-20 22:08:17,171.81
3648,71,534,2008-02-26 6:58:48,131.19
1227,73,490,2007-05-03 4:28:36,1024.62
4128,89,159,2008-01-30 16:14:04,2039.15
2434,19,742,2007-05-29 6:55:31,42.61
3253,30,242,2007-06-23 13:29:45,72.81
807,32,182,2007-07-03 16:44:22,94.58
4264,69,713,2008-05-17 2:30:25,142.98
1732,191,667,2008-05-25 4:50:44,121.93
429,131,861,2008-02-04 0:03:40,10056.71
4890,107,655,2008-03-29 0:56:50,-638.86
4951,56,851,2007-06-27 6:22:04,10068.99
465,91,104,2007-06-05 9:37:57,138.11
1545,46,838,2008-06-13 4:01:23,157.88
672,94,570,2008-01-25 9:57:15,46.27
4183,162,118,2007-07-06 20:47:24,93.04
4949,91,926,2007-10-01 0:15:31,136.25
1473,169,201,2008-02-20 16:40:00,122.74
1214,165,549,2008-01-17 7:26:30,2055.55
4429,30,600,2007-05-06 18:06:16,161.56
1769,136,152,2008-02-26 23:20:58,-635.19
3302,155,582,2008-01-29 15:02:18,1059.93
2922,140,826,2008-01-18 22:26:33,1057.75
4773,200,641,2007-07-13 8:05:52,1062.54
322,34,520,2007-08-16 9:28:14,10089.88
3927,85,322,2007-11-27 7:46:09,133.14
2234,62,431,2007-05-17 21:20:35,77.36
4995,188,545,2008-04-05 17:27:37,131.07
3785,101,204,2007-06-05 0:52:21,180.11
1075,119,123,2008-05-31 13:02:21,2060.64
4107,158,468,2007-06-20 2:53:22,201.07
3726,132,943,2008-05-23 10:06:59,2040.85
3692,111,222,2007-05-13 6:39:55,-634.73
209,100,677,2008-04-02 11:57:05,1044.85
1420,200,241,2007-12-27 5:22:12,117.0
777,9,786,2008-06-28 12:33:38,155.42
3063,27,295,2008-06-08 12:22:38,171.74
4055,152,336,2008-05-17 2:30:25,171.16
3590,76,744,2008-06-10 16:13:51,35.24
646,184,946,2008-02-13 7:12:52,10048.0
2930,4,721,2007-06-26 0:14:54,10070.01
3215,135,866,2007-12-31 2:58:16,1080.01
4550,54,586,2007-10-07 15:37:47,1072.26
4967,58,534,2008-01-03 20:45:43,148.87
2102,6,611,2007-10-04 5:47:07,-647.23
3429,186,642,2008-06-13 12:43:52,-637.99
4722,118,960,2007-10-04 11:09:45,166.06
1369,128,963,2008-01-06 6:36:56,2088.98
265,107,492,2007-05-18 14:32:29,156.89
3585,44,955,2007-07-03 16:44:22,104.46
3776,125,721,2008-06-06 19:31:48,154.24
4817,10,966,2007-07-27 23:21:09,1046.91
4830,103,301,2008-04-10 12:04:24,114.68
3485,3,536,2007-06-27 12:52:53,1014.5
787,180,290,2007-12-22 19:20:20,165.92
5000,106,439,2007-11-10 6:35:31,1094.24
2472,108,188,2007-06-01 4:40:51,-646.31
1724,34,499,2007-10-22 15:20:23,1077.46
843,69,642,2008-01-03 2:38:44,2076.39
4747,74,916,2008-03-03 11:32:53,2043.34
1977,70,164,2007-08-27 20:40:49,165.18
1773,186,884,2007-12-29 16:10:08,10086.82
2303,167,839,2007-05-03 4:28:36,1082.59
4776,195,627,2008-01-26 8:59:35,1064.68
814,108,741,2008-05-28 2:39:39,80.09
3491,58,107,2008-06-01 18:28:27,1104.64
1674,196,957,2008-06-02 5:48:09,10084.37
4295,7,282,2007-07-03 13:27:22,-664.51
3871,145,367,2007-11-29 4:41:50,2081.08
2869,126,255,2007-08-13 22:20:49,1121.05
3499,95,197,2007-10-27 2:39:21,1063.14
106,142,555,2007-06-09 2:34:24,113.61
3882,183,827,2007-11-03 14:50:49,157.52
4737,35,355,2008-05-26 12:22:26,10047.54
765,131,543,2007-10-03 9:01:24,1030.49
3910,181,339,2007-11-03 17:01:41,1092.43
4421,65,593,2008-05-29 22:33:33,154.34
1547,117,372,2007-11-18 5:52:51,165.63
2057,188,886,2008-05-10 5:32:20,-608.31
3424,128,390,2007-06-18 3:26:21,133.4
2730,140,815,2007-08-02 15:47:08,1067.26
1119,167,174,2007-11-08 22:49:21,2084.75
109,127,169,2008-04-05 17:27:37,79.01
2820,186,539,2007-10-18 9:06:59,162.42
1313,68,772,2008-04-18 10:35:09,157.24
2398,78,858,2007-12-31 2:58:16,163.14
2454,78,371,2007-12-25 20:29:33,126.86
1691,110,384,2007-08-06 20:49:36,-637.11
3943,77,862,2008-03-11 20:03:58,92.01
861,96,239,2007-07-17 11:55:51,97.13
3595,134,206,2007-11-09 3:10:57,1056.38
4461,143,104,2007-10-28 3:28:48,165.14
3678,124,461,2007-11-23 3:51:16,10033.45
4213,53,714,2007-11-29 12:43:49,120.9
4481,45,209,2007-06-30 13:04:06,10035.25
3688,96,136,2008-01-06 16:32:25,1080.2
2542,3,761,2007-12-29 20:14:30,10068.23
4387,101,989,2007-12-11 3:05:03,71.16
4109,9,157,2008-04-16 12:31:53,151.39
1211,106,520,2008-05-26 12:22:26,1034.75
4764,76,957,2008-02-11 23:40:05,10073.13
3672,102,728,2007-10-29 13:53:53,2063.86
4771,94,242,2007-07-30 12:09:48,92.68
439,188,819,2007-06-07 22:06:23,2039.16
2859,31,786,2007-12-07 13:04:37,123.31
1014,158,520,2008-05-09 0:03:40,1058.9
1762,70,896,2008-01-24 12:11:28,144.03
1411,20,691,2007-10-23 10:59:50,10082.59
3369,15,352,2008-02-29 23:20:50,72.67
4133,58,286,2007-08-07 1:40:33,143.85
421,113,711,2008-04-21 0:30:53,10064.39
2390,79,268,2007-08-03 8:49:37,1059.39
1791,90,919,2007-11-21 23:06:14,1088.06
4116,155,356,2007-12-12 17:31:32,91.06
2982,82,948,2007-10-03 4:31:32,10081.67
2919,120,125,2007-05-22 11:05:25,86.46
4071,85,546,2008-06-09 18:17:07,89.69
1595,43,833,2008-01-29 18:59:16,1074.52
41,5,568,2007-08-08 3:35:37,1104.75
3206,100,220,2007-08-06 5:12:05,159.52
62,170,385,2007-08-08 15:01:42,2075.38
2436,14,373,2007-07-31 2:12:14,66.65
1419,177,899,2007-06-20 12:13:51,169.42
3677,140,900,2007-08-13 14:32:51,104.21
2501,137,332,2008-02-20 16:40:00,1084.62
1100,122,791,2007-10-24 1:08:58,2045.56
3803,143,126,2008-02-18 23:53:14,109.94
1298,33,702,2008-04-02 3:22:18,153.55
3399,159,991,2007-10-01 0:15:31,2075.34
1490,82,733,2007-08-14 9:05:33,163.12
2850,86,607,2007-05-27 20:24:22,130.69
1038,120,752,2007-10-27 2:39:21,1074.2
3204,123,943,2008-06-13 4:01:23,160.72
3164,112,639,2008-04-19 17:30:07,1071.71
336,139,934,2008-05-16 12:50:30,90.9
1440,75,332,2007-05-13 6:39:55,1052.39
1760,177,556,2008-05-15 10:10:10,10059.75
211,58,257,2008-02-06 3:50:01,2089.16
2576,104,395,2007-11-24 4:59:52,1087.9
2827,62,772,2008-05-15 13:26:20,1113.28
3838,152,613,2007-07-16 20:32:23,10030.63
1007,188,825,2008-03-16 10:10:02,-657.46
4535,168,372,2007-10-15 21:49:52,1045.66
93,66,406,2007-11-16 22:35:11,1082.88
1016,157,586,2008-02-20 3:51:57,119.32
4281,122,244,2008-02-02 22:31:47,146.26
4987,58,634,2008-05-05 22:47:48,93.7
4395,144,499,2008-04-24 8:01:14,160.47
742,8,145,2007-07-18 18:12:52,1021.62
650,19,994,2007-11-21 23:06:14,44.23
1631,153,828,2007-05-20 1:43:05,91.87
4303,73,807,2008-06-12 10:26:07,136.34
2720,92,917,2008-06-25 20:00:39,58.69
3818,15,173,2008-02-02 7:35:12,57.25
1272,184,101,2007-07-05 20:13:32,188.81
2138,36,549,2007-07-03 2:08:34,122.26
2137,134,955,2007-12-20 12:23:00,-631.96
2170,195,344,2007-10-01 17:13:22,1046.91
4087,144,341,2007-07-03 16:44:22,147.01
279,138,195,2008-04-09 16:38:33,1055.81
3867,195,943,2007-07-19 2:59:31,198.85
4340,59,212,2007-12-21 0:06:27,1103.71
2467,107,754,2007-08-01 18:36:24,176.93
221,118,474,2008-04-20 13:34:15,142.47
1480,200,939,2008-05-24 4:39:29,175.82
1674,145,827,2007-05-18 13:28:18,94.38
4169,88,547,2007-12-12 17:31:32,1074.19
4012,183,842,2008-04-24 4:59:48,127.55
4791,89,785,2008-05-31 13:02:21,122.88
1194,150,145,2008-06-18 2:26:36,176.61
1309,119,742,2007-07-10 8:52:45,1055.16
3506,60,456,2007-10-01 0:57:11,-645.49
4744,147,166,2007-07-03 15:46:43,10087.4
4784,27,802,2008-05-01 20:40:34,-685.2
1255,38,257,2007-11-23 1:53:20,1058.91
2563,179,205,2007-10-11 3:14:00,10054.27
4580,170,763,2007-06-24 2:29:05,94.45
3861,13,961,2008-01-19 0:02:00,100.35
2599,41,551,2007-12-14 8:38:00,2041.32
907,47,785,2008-01-19 13:36:45,2083.57
1643,128,757,2007-12-05 14:29:04,134.86
3683,89,668,2008-06-19 21:26:30,160.77
4239,99,559,2008-01-23 5:06:44,2074.69
870,85,104,2007-12-07 13:04:37,70.37
4669,168,479,2007-12-15 1:46:11,122.83
2823,66,874,2008-04-02 17:26:17,133.78
3027,184,583,2007-08-30 20:44:44,10019.51
4674,25,634,2007-08-15 8:25:05,134.53
2060,146,369,2008-04-01 4:29:06,1039.2
1035,70,454,2008-03-28 3:53:10,10036.44
586,40,650,2007-12-08 3:26:09,117.35
186,131,636,2008-06-02 7:16:14,1069.25
2501,144,989,2007-06-30 20:03:08,1061.84
2917,63,764,2007-10-07 3:58:45,177.89
2673,168,388,2007-07-14 22:21:50,-641.45
2338,145,984,2007-06-09 7:06:13,10094.43
222,94,396,2007-10-05 7:21:04,1092.43
312,60,419,2007-12-23 2:44:41,121.03
4887,188,148,2008-02-14 1:58:09,2079.21
523,91,208,2007-08-29 20:44:34,1099.96
3391,44,252,2007-10-01 0:57:11,55.22
3341,179,223,2008-05-24 16:51:10,190.22
1636,41,292,2008-03-21 23:45:10,141.39
4299,64,241,2008-06-23 23:46:18,67.8
362,112,755,2007-12-14 21:04:17,1062.0
3345,70,217,2007-12-25 17:09:27,1084.05
992,28,491,2007-10-23 2:58:49,10057.58
706,198,505,2008-05-27 1:02:08,50.25
5,166,186,2008-04-24 4:59:48,10057.24
759,199,771,2008-06-12 14:41:52,-644.17
1501,145,152,2008-05-01 16:43:44,161.19
1314,17,389,2007-06-12 3:53:21,2048.38
3914,56,203,2007-07-30 9:29:11,63.47
2143,35,151,2008-05-30 6:32:01,1036.81
3046,18,695,2008-01-21 20:46:25,2023.76
906,45,241,2008-05-23 11:15:16,112.73
78,133,770,2008-05-09 8:19:49,1062.42
3158,174,961,2008-02-19 4:25:28,1072.27
2597,65,348,2008-04-06 22:49:36,57.44
2347,184,748,2007-05-16 7:20:08,48.39
4492,102,316,2007-07-17 11:55:51,175.94
3273,7,366,2008-02-02 14:05:02,67.81
2029,158,953,2008-03-18 12:11:07,-657.59
3752,32,198,2007-07-17 5:22:43,-620.31
4288,53,595,2007-07-03 13:27:22,-650.89
3393,110,951,2007-05-07 17:46:15,2073.48
4261,12,363,2008-06-01 18:28:27,1084.89
4548,181,631,2007-10-14 1:49:00,1093.67
3180,177,845,2007-10-16 18:45:51,165.96
4368,162,228,2007-12-30 0:40:33,160.42
599,111,421,2007-11-08 22:49:21,1049.88
1411,2,976,2008-06-18 2:26:36,1046.15
2408,146,994,2008-01-08 16:34:07,1093.43
2604,148,594,2008-01-27 3:00:10,-661.97
1553,87,980,2007-05-06 18:06:16,1081.88
3323,103,831,2007-11-23 16:22:05,1057.8
2908,132,707,2007-11-19 4:28:09,1094.8
3550,66,407,2008-05-13 2:22:21,36.13
363,107,150,2007-06-11 7:08:00,-638.84
2219,124,824,2008-05-26 12:22:26,10062.25
2150,18,669,2008-06-06 20:08:14,1040.96
4914,105,971,2007-06-05 9:37:57,119.52
3144,66,255,2007-11-17 1:57:32,2088.27
1752,34,569,2008-04-04 11:44:47,2081.96
1917,62,458,2008-03-03 19:17:41,1072.36
3830,134,540,2007-11-07 0:25:47,2058.39
1863,148,144,2008-06-19 10:57:04,10095.73
1752,167,171,2007-12-27 5:22:12,64.84
1332,176,843,2008-01-24 12:11:28,1075.68
1095,131,974,2007-07-28 14:41:53,182.84
1315,47,925,2008-03-16 2:08:20,1068.11
4833,172,424,2007-05-11 20:35:58,1084.33
2602,182,507,2008-03-22 1:15:53,68.7
768,27,126,2008-01-15 10:44:09,1040.06
3902,38,310,2007-10-07 0:56:05,2032.88
4432,122,922,2007-12-25 21:09:37,-612.57
268,44,227,2008-01-15 19:50:44,173.75
125,60,194,2008-06-13 12:43:52,160.77
1298,117,829,2008-01-07 5:22:14,106.19
296,164,794,2007-11-19 21:36:37,153.5
3239,162,584,2007-05-31 8:32:19,2103.72
2972,12,191,2007-05-18 13:28:18,53.15
2,42,119,2007-07-05 9:02:00,1079.57
3042,13,753,2008-05-06 18:34:56,2065.46
2527,191,193,2008-06-13 4:01:23,195.93
3814,92,768,2007-05-15 3:04:49,2073.3
3390,61,563,2008-06-26 15:10:16,94.43
3973,105,799,2007-11-08 15:45:20,75.13
1373,32,917,2008-03-15 12:17:22,188.73
1206,149,231,2007-12-18 13:03:24,118.26
1109,16,241,2008-02-01 11:10:42,50.58
4760,166,740,2007-11-21 1:29:50,2051.72
3451,120,955,2008-06-11 14:41:43,10048.95
915,105,343,2007-05-13 21:40:39,-655.2
2572,193,108,2007-10-08 23:19:47,171.54
3959,107,302,2007-10-18 22:49:15,163.22
3878,60,851,2007-06-12 1:12:33,2058.76
3177,5,777,2008-03-25 17:57:21,1060.36
4860,108,295,2007-06-25 7:34:56,135.6
3574,62,291,2007-05-31 21:42:49,78.82
2084,30,769,2007-12-09 10:59:30,92.28
3415,122,765,2007-12-04 1:06:54,79.74
1569,3,121,2008-04-18 10:35:09,1080.03
4060,185,349,2007-08-12 3:28:06,1038.14
4972,16,108,2008-05-31 13:02:21,1085.54
2302,73,389,2007-08-21 14:53:04,2055.62
2991,158,778,2008-06-09 18:17:07,113.82
193,147,705,2007-11-09 3:10:57,117.03
3394,15,112,2007-10-11 10:05:55,89.83
3907,134,115,2007-06-19 9:54:24,183.9
4568,21,960,2008-01-10 14:02:34,176.51
3256,49,730,2008-03-10 22:49:37,39.97
4691,123,104,2007-10-28 3:28:48,10048.67
4995,106,588,2008-03-16 10:10:02,147.47
4730,19,133,2007-12-29 20:14:30,153.02
1815,37,948,2008-02-18 23:53:14,186.66
3944,189,215,2007-07-18 18:12:52,1085.61
4245,105,254,2007-08-20 3:50:30,1088.1
60,97,820,2007-07-04 17:07:24,-641.11
4184,82,182,2008-05-29 21:18:31,63.57
1605,7,540,2008-05-27 5:00:40,173.58
2278,22,677,2007-11-22 10:11:25,1022.11
256,17,176,2007-08-14 9:05:33,1057.14
369,176,169,2008-05-24 15:53:11,166.97
408,113,321,2007-07-24 16:51:03,10036.2
1882,57,812,2007-07-10 8:52:45,1074.44
2485,163,619,2007-10-29 16:26:45,-650.38
4850,169,330,2008-01-13 2:24:59,10073.98
4786,43,591,2007-05-18 6:47:54,2055.25
2778,96,104,2008-01-20 13:30:30,30.2
4538,55,495,2007-05-01 23:14:02,143.27
4095,87,596,2008-05-24 13:53:33,154.43
1558,119,629,2007-12-08 23:58:17,1064.99
1587,168,747,2007-10-15 13:09:24,126.6
3675,26,207,2008-01-13 3:11:48,1074.95
4099,157,296,2007-06-30 8:47:44,2054.67
1301,128,663,2008-02-17 23:29:54,1068.94
394,15,185,2008-01-14 12:37:15,10049.6
3161,112,962,2008-01-29 15:02:18,1057.34
3563,184,137,2008-05-27 5:00:40,10080.53
648,194,455,2007-05-02 6:22:11,10055.52
1462,74,350,2008-06-28 23:47:51,1067.19
1267,115,870,2007-08-20 3:50:30,-611.94
2540,130,566,2008-06-26 5:43:30,187.19
1756,146,677,2007-05-01 20:28:44,1055.93
1198,186,273,2007-07-18 19:32:17,2051.06
2957,126,848,2008-03-04 17:54:14,2056.95
4518,176,400,2007-12-30 13:29:15,61.18
1299,123,362,2008-05-15 15:11:49,2043.37
3422,13,158,2008-05-26 12:22:26,46.71
2566,53,435,2007-10-16 18:45:51,125.17
1945,158,950,2007-12-09 19:40:43,153.45
2643,88,393,2008-05-09 10:01:21,164.0
362,185,602,2007-11-10 7:00:10,187.94
1520,93,908,2007-12-06 19:41:49,1077.2
1134,132,114,2007-07-03 16:44:22,201.2
1324,66,944,2008-06-05 5:31:13,148.09
4579,91,682,2007-11-06 2:33:15,174.48
3556,75,884,2007-10-23 10:59:50,-665.25
2342,15,321,2007-12-21 13:57:45,134.04
533,174,609,2008-02-08 12:05:38,92.3
1167,35,277,2007-05-20 23:14:00,2031.49
951,104,237,2007-10-23 8:08:28,-637.07
4571,144,138,2008-05-31 12:00:45,1060.26
100,147,887,2007-06-20 17:24:32,-603.2
2206,30,782,2008-02-02 14:05:02,2043.56
4012,53,153,2008-06-23 22:21:06,1061.38
2300,19,702,2008-06-18 2:26:36,2069.71
4363,40,376,2008-03-18 11:13:28,76.07
4393,105,292,2007-12-20 22:49:41,122.21
2399,39,503,2007-07-16 5:28:49,159.65
2923,147,531,2007-07-17 8:27:55,48.62
1403,148,766,2007-10-25 18:38:51,10059.02
1192,158,506,2008-04-30 13:16:52,161.14
938,67,370,2008-02-29 23:20:50,1041.8
4140,1,864,2007-12-16 22:59:30,176.28
3350,49,355,2008-01-28 15:12:26,105.94
2643,12,548,2007-07-03 9:23:24,2024.79
4239,126,285,2008-01-06 13:16:15,61.43
4938,141,660,2008-03-30 16:48:24,133.33
4844,177,635,2008-01-01 20:23:17,10038.85
4178,98,716,2008-01-27 3:55:06,1087.69
3758,161,344,2007-05-22 19:16:03,-645.4
2064,44,785,2008-05-29 21:18:31,57.88
4299,72,747,2008-04-30 16:52:53,-639.31
396,20,882,2008-05-01 11:27:03,2085.99
2976,4,818,2007-05-30 23:33:54,30.75
1113,74,957,2008-01-25 9:57:15,1050.81
298,105,433,2008-01-24 12:11:28,10074.09
793,47,385,2008-01-30 10:29:25,1061.26
999,139,371,2008-02-20 3:51:57,2063.66
2430,91,781,2008-03-30 16:48:24,103.41
3317,114,839,2007-08-07 1:40:33,158.01
1844,21,409,2007-06-09 4:30:16,153.89
2185,192,779,2007-06-20 17:24:32,68.66
2030,123,428,2007-07-17 11:55:51,1065.96
979,140,643,2007-10-25 7:38:04,2071.9
3673,159,557,2007-08-14 17:38:07,1069.8
4401,134,709,2007-08-08 3:35:37,10052.44
1678,195,960,2007-07-06 10:15:26,1091.04
3216,18,638,2008-05-27 1:02:08,124.92
4817,87,262,2007-12-21 13:27:11,10057.51
1093,94,219,2008-01-11 21:00:22,170.29
48,147,552,2007-07-12 1:25:41,153.37
2043,33,739,2007-07-12 1:25:41,183.72
173,58,573,2007-08-14 9:05:33,55.13
2671,110,339,2008-02-16 11:53:05,1104.18
3634,175,538,2008-03-16 19:14:36,1090.76
4111,138,367,2008-02-02 7:35:12,10032.64
340,182,350,2008-02-17 15:19:37,131.47
619,154,956,2007-12-09 10:59:30,10083.64
1713,127,816,2008-04-09 21:51:10,-660.95
2878,195,868,2008-06-06 1:24:10,156.16
4968,80,756,2007-12-25 21:09:37,-622.29
3334,121,185,2007-07-28 0:00:19,131.33
4175,167,126,2008-03-30 12:45:07,55.86
991,95,691,2008-06-05 14:27:09,2060.13
3625,121,855,2008-05-23 11:15:16,36.88
964,185,371,2008-02-26 6:58:48,50.92
4500,86,299,2007-12-11 23:50:12,2065.29
2461,94,898,2007-08-03 1:24:22,1049.88
4954,161,991,2007-12-16 5:21:45,1071.06
2389,193,677,2007-11-02 19:28:39,146.35
2510,143,776,2008-06-10 16:13:51,2060.08
3281,14,688,2007-06-30 16:22:32,135.8
3555,67,661,2008-05-09 10:01:21,2044.91
1076,188,452,2007-10-08 15:59:07,176.86
2749,4,847,2007-06-27 6:22:04,1072.08
3439,139,776,2008-02-12 10:28:30,10081.87
4135,96,855,2007-08-15 8:25:05,10057.65
2732,153,556,2008-03-11 9:57:00,152.12
4555,161,922,2008-03-08 12:06:19,159.45
2660,70,750,2008-02-18 3:49:42,179.82
3944,149,749,2007-10-14 1:49:00,2009.81
1575,180,520,2007-11-17 2:06:41,2068.99
3906,103,601,2008-04-17 11:41:03,2054.57
1819,104,702,2007-05-06 15:02:50,10059.22
2404,160,253,2007-12-21 0:06:27,1055.62
3542,173,111,2007-05-24 12:55:23,139.97
132,146,932,2007-06-11 0:02:37,-659.04
1664,19,449,2007-06-10 17:03:25,68.08
1152,198,814,2008-03-04 17:54:14,119.03
3970,56,381,2007-11-24 4:59:52,1088.11
2441,134,569,2007-05-05 0:14:17,69.71
418,1,438,2007-12-24 12:03:24,149.34
3425,133,510,2008-02-06 3:50:01,194.23
4097,43,473,2007-08-04 20:10:36,-631.74
2004,51,821,2008-04-13 5:26:58,-606.91
1829,51,953,2008-04-27 9:08:43,188.62
3822,73,867,2007-12-22 16:17:29,10055.24
251,101,179,2007-06-25 3:01:23,190.15
47,136,341,2008-03-28 8:44:59,1095.38
466,166,624,2007-12-04 1:06:54,1092.03
3005,5,391,2008-01-08 16:34:07,28.91
1727,54,549,2007-12-14 8:38:00,2021.07
958,96,407,2007-12-19 5:49:15,1056.44
1412,153,281,2007-06-03 20:23:21,117.76
1820,94,891,2008-04-06 5:34:53,10081.25
3185,61,446,2007-08-16 9:28:14,174.08
1986,199,490,2007-07-12 1:25:41,10049.88
2003,145,419,2007-11-11 1:38:20,-665.8
664,119,154,2007-05-13 21:40:39,2056.66
4847,199,993,2008-04-16 12:31:53,162.97
2440,45,217,2007-06-04 17:04:04,2056.08
3946,198,443,2007-08-17 1:11:10,10084.16
2655,134,320,2008-03-20 5:38:14,184.37
3902,122,877,2007-10-02 6:03:15,43.24
698,199,585,2007-10-31 20:05:16,165.92
4969,64,171,2008-01-20 13:30:30,2027.62
3305,121,642,2007-11-25 1:42:43,112.79
3304,66,461,2008-03-18 23:11:57,-650.14
1480,110,573,2007-12-04 1:06:54,129.35
143,59,611,2007-06-26 0:37:25,10025.28
4951,187,512,2008-04-13 5:26:58,1074.52
4598,179,964,2008-06-18 5:31:44,1118.27
4035,137,444,2007-10-27 2:39:21,1086.39
4129,169,211,2007-05-01 23:14:02,2051.66
1172,167,434,2008-01-16 5:11:13,1062.89
4461,48,959,2007-11-17 11:34:02,121.74
3885,143,125,2008-01-18 7:40:46,147.81
1942,70,158,2008-05-05 8:07:35,186.0
